doc_index	true_label	exp_label	annotation_time	snippet	doc_text
11369	0	0	9.75291180611	Being the only movie I was able to see at this year's "Nordische Filmtage" at Lübeck, this year's festival will be remembered as a all-time low for me.	Being the only movie I was able to see at this year's "Nordische Filmtage" at Lübeck, this year's festival will be remembered as a all-time low for me.  This movie, which was announced as an erotic thriller, is nothing more than a sick piece of crap! Excuse the language, but there aren't any decent words to describe it.  First of all, the actors are not the best. But even better actors would not have rescued the movie. E.g. the plot: after the first 15 minutes it was quite clear that John was sick, the neighbour girls were not real and that he killed his first girlfriend. The so called "sex-scene" was nothing else but disgusting (hitting each other until blood flows for me hasn't anything to do with sexuality), but unfortunately that were not the only disgusting images to be shown. Everything else was copied by other directors like e.g. Lynch, but of course without their geniality.  So, to summarize the whole film and to save other viewers time and money: guy loses girlfriend, girlfriend turns back home, guy kills girlfriend and becomes mad afterwards, guy imagines hot, but crazy neighbour girls, guy has very disgusting sex with one of them (or so he thinks), in the end he realizes, he is crazy and his girlfriend and her new lover lay in his apartment all the time... bad story, bad actors, pictures, that make you want to vomit...  1 out of 10 (1 point for the fact, that you realize how good you can understand Norwegian if you learned Swedish - at least one benefit of the evening - and you can't choose 0 points here).
6094	1	2	7.83984708786	I have bought the DVD of this version to compare against the current BBC 2005 version (which is brilliant).	I have bought the DVD of this version to compare against the current BBC 2005 version (which is brilliant). The 1985 was adapted by Arthur Hopcraft, who adapted Tinker Tailor Soldier Spy for TV and who died this year (2005). I remember great acting, especially from Rigg and Elliott, and moving music. (Music in the 2005 version is far more understated, but very telling.) Just to pick up other commentators on a couple of points: Richard Carstone is Ada Claire's boyfriend, not Esther's. Esther had no uncle. Charlie Drake never played Krook in either version, nor did he play Toby Esterhase in TTSS! Krook is played by comedian Johnny Vegas in the 2005 version. Toby was played by Bernard Hepton.  Both versions are honourable and admirable adaptations of Dickens' great novel. Now read the book! It's not perfect, and the sentimentality may make you wince at times, but I defy you not to cry - and laugh!
23917	1	2	8.05089712143	Currently on METOO's new schedule at 4 pm on weekdays, right after "Maverick" and right before "Wild, Wild West" (followed by "Star Trek").	Currently on METOO's new schedule at 4 pm on weekdays, right after "Maverick" and right before "Wild, Wild West" (followed by "Star Trek").  Don't know if I ever actually saw an episode of it when it was originally on, but I'm really captivated by it. Offbeat, unusual, surreal stories set in a mythical West. Kind of the "Naked City" of Westerns.  And the guest stars are there: Dan Duryea, Lyle Bettger, Brian Donlevy, MacDonald Carey, Rick Jason (as a treacherous Mexican), a young Dick Van Patten, Jack Lord, Noah Berry, Jr. (as a colorful Mexican), Martha Hyer, Marguerite Chapman, even Ann Robinson ("War of the Worlds"), Gloria Talbott ("I Married a Monster from Outer Space")  It ran for EIGHT SEASONS, over 200 episodes, from January, 1959, to December, 1965.  Eric Fleming is quite remarkable as trail boss Gil Favor, the most stolid man that's ever lived, with the code of honor of a Samurai, and just the right balance between toughness and open-handedness. I would vote for him for President any day. (P.S. He had a very interesting biography: http://www.imdb.com/name/nm0281661/ )  And a young Clint Eastwood is quite striking as his impulsive right hand, "Rowdy" Yates. Also, veteran Western actor and country music figure (the immortal "One-eyed, One-horned, Flying Purple People Eater") Sheb Wooley is there as seasoned scout Pete Nolan. And Paul Brinegar makes the most cantankerous character of a cook you could ask for as "Wishbone".  And then there's that great theme song, performed by the immortal Frankie Laine. (Between that and the "Maverick" theme, I've got Western theme songs running through my head all day.)  I look forward to every episode; I'm collecting the whole set. A good time (not to mention a moo-ving experience) is always guaranteed, as one waits to see if the boys will get their difficulties straightened out before the commercial.  "Rollin', rollin', rollin' . . . "
11677	1	2	6.69194102287	Kirk and crew land on a lonely planet where the sun is about to explode.	Kirk and crew land on a lonely planet where the sun is about to explode. They intend to evacuate the inhabitants but find the place deserted except for a Mr. Atoz who operates some sort of high-tech library. Despite trying to get a straight answer from him about everyone's whereabouts, Atoz is indifferent to their questions and insist they must quickly 'make a selection while there is still time'. They have no idea what he's talking about but wander about looking at the hand mirror-like disks on the viewers and they see images of the planet's past. Then, while a disk is in the viewer, Kirk runs through the doorway and is magically transported back in time to what on Earth would look like the time of Louis XIV (the 1660s). When McCoy and Spock follow, a different disk is in the viewer and they are sent to an ice age hell. All too late they realize that the library is a time travel machine and repository.  While Kirk's visit is pretty short and not all that exciting, Spock and McCoy's is much more eventful, as Spock falls head over heels for Mariette Hartley--who was sent to this awful place as a punishment. The scenes with Spock are exceptionally interesting and very atypical of the normally logical guy.  Spock's departure from the norm, the wildly inventive script and very diverse locales make this an exceptional episode--one well worth seeing.  FYI--Ian Wolfe, the excellent character actor, played Mr. Atoz. I am a huge fan of older films and have seen him as a supporting and bit player in countless films in the 30s and 40s and he looked almost exactly like he did in this episode from 1969. Interestingly enough, despite looking ancient, he lived on another 23 years--dying at over 95 years of age!!
8163	0	1	5.9831340313	This is a decent endeavor but the guy who wrote the screenplay seems to be a bit in the dark as to what exactly makes a zombie movie cool.	This is a decent endeavor but the guy who wrote the screenplay seems to be a bit in the dark as to what exactly makes a zombie movie cool. No, it isn't CGI bugs and software companies. Actually I'm not sure whether it was a software company - I saw it without subtitles so I had to guess what they're talking about. Anyway my point was - instead of wasting your time animating some dumb-ass bug, why not throw in more zombies and more action. 2/3 of the 20 minutes consist of news bulletins, bugs, some guys yelling about something. And to makes matters worse (more boring) most of the deaths occur off-screen. I realize that's all too common for no-budget movies, but then there were some very impressive effects (well, kind-a of) which left me wondering why did the director (or screenwriter, whatever) chose to focus on how the epidemic started - it's a short, nobody's gonna care anyway.
17274	1	2	9.93766117096	Some of the best movies that are categorized as "comedies" actually blur between comedy and drama.	Some of the best movies that are categorized as "comedies" actually blur between comedy and drama. "The Graduate" and "Butch Cassidy and the Sundance Kid", which were made also in the late 1960's are perfect examples. Are they comedies with dramatic undertones, or dramas with a lot of humor? In many respects, "The Odd Couple" falls into this same category of being both comedy yet highly dramatic with deep underpinnings about human nature. Much of what happens may be funny to the audience but the characters are not laughing.  Despite the rather light-hearted TV show of the 1970's, the original "Odd Couple" is not merely about a neat guy and messy guy who are forced to live together because of their marital situation. It's really about two opposites who must face why their marriages fell apart and how their detrimental idiosyncrasies reveal themselves outside of their marriage. Neatness, the characteristic of Felix Ungar (Jack Lemon perfectly cast) and messiness, the characteristic of Oscar Madison (Walter Matthau), are only the beginning and somewhat superficial. As the story unfolds, we find there is a lot more to these men than simply neatness versus messiness.  Briefly, the story is really about Felix Ungar, who has to face an impending divorce from his wife Francis, who we never meet but is an important character throughout the story. On the verge of suicide, Ungar goes to the only place he knows: the apartment of Oscar Madison where a group of poker buddies hang out every so often. We learn that Ungar is not only a member of this "poker club" but the group knows what's happening to him and try, in their inept way, to help out. Madison figures the best way to help Ungar is to let him move in with him until his suicidal tendencies wear off.  Unfortunately for Madison, he doesn't know what he's getting himself into. Madison is a carefree happy-go-lucky if rather irresponsible slob who's refrigerator was last cleaned probably when Herbert Hoover was still in the White House. Madison's idea of serving snacks is grabbing moldy cheese and sticking them in between two pieces of bread, and then throwing the contents of a bag of chips on the table. On the other hand, he enjoys booze and women, in short having a good time.   Ungar is not only altogether different, he is diametrically opposite. He is not only an obsessive neatness nut that finds more joy in disinfecting the apartment than meeting women but he knows more than most women do about cooking and fine eating. At one point, he calls his ex-wife, not to talk about reconciling, but to get her recipe for meatloaf. At another moment, Ungar was going to spend the rest of the evening cutting cabbage for coleslaw. When Madison seems unimpressed, Ungar finally confesses he was only doing it for his roommate because he can't stand coleslaw. Who is this guy? But he has another endearing trait: Felix is also a hypochondriac. He obsesses about his health to the point where he makes strange noises in public places claiming he's helping his sinuses. He seems to have every health condition in the book. And if they made up more, Felix would probably have them. Ultimately, he is overly self-absorbed.  Running throughout the movie are references to marriage. At one point when Madison is trying to convince Ungar to move in, he says, "What do you want, a wedding ring?" But little does he know that it is not the neat guy who can't deal with the messy guy, but the other way around. Their friendship becomes an inadvertent hellish relationship. And the climax occurs when Oscar invites two lonely British sisters for a get-together with both comedic and tragic results. This is one of the best comedies of its type ever written and not to be missed, with superlative performances by Walter Matthau and Jack Lemon in roles that are hard to imagine better played by anyone else. It is unfortunate that writing of this caliber is sadly lacking from most comedies being produced today.
6282	0	1	2.57528591156	Great movie - especially the music - Etta James - "At Last".	Great movie - especially the music - Etta James - "At Last". This speaks volumes when you have finally found that special someone.
16364	1	2	9.43095898628	Ben Thomas (Smith) plays an IRS Agent who practically gives the store away to everyone's surprise.	Ben Thomas (Smith) plays an IRS Agent who practically gives the store away to everyone's surprise. What kind of IRS Agent is this?  Most of us have all heard the line by an IRS Agent, "Hello, I'm from the IRS. I'm here to help." Our smile then spreads into a chuckle that says, "Yeah, right."  As you get further and further into this story, you cannot figure this guy out. He goes easy on those who are being audited. What is his motive? Is he from another planet, an angel, a rich guy who wants to do good? He helps so much we want him to be our auditor should we get audited, of course. Hey, IRS, are you listening? (kidding, just kidding)  The pace of the movie is perfect and so much so that clues were ignored that would have told me what was really going on. Intense, repeat intense, focus was on Ben and stays there. The whole movie only works because of Ben as we try to figure him out and I didn't see any clues (what clues you talking about, Willis?). Not reading the box before watching the DVD movie was the better way to go here. By the end of the movie I finally put it all together. Well, it was obvious by then. And, yes, it's over the top, but still a great story, mostly because of Will Smith.   Will Smith should have been nominated for a Best Actor Award. The rest of the cast were very good as well.   Yes, it's over the top and despite the great acting and when you finally get all the answers you must realize that the message of the movie is all wrong. What's the message? Believe me, you will won't need too many clues to figure it out. I didn't.   Violence: No. Sex: Yes, but nothing to get excited about. Bland. Nudity: No. Language: No.
23643	1	1	5.75236606598	Well... Vivah is quite a good, but typical Sooraj Barjatya's movie.	Well... Vivah is quite a good, but typical Sooraj Barjatya's movie. It shows different aspects of Indian families, wedding ceremonies, etc. The movie is more than good, but not extremely good.  The big plus point of the movie is direction, music and Shahid and Amrita's acting (especially the last scene). The movie starts with a common factor of Indian movie--- A girl being disliked by her step-mother. Story is the movie is a bit common, but it is good, good enough to make the movie a blockbuster.  Minus point is common story of Bollywood movie. Overall I would say it is two times must watch movie, if you want to see typical Indian family values and of-course love!
17548	0	0	2.83514690399	This movie was terrible to say the least.	This movie was terrible to say the least. I was hoping for a lot better after seeing "High School Musical". The whole entire movie was a complete rip off of "The Simple Life", only it wasn't a reality show.  The acting was not good at all. Amanda Michalka had her moments, when she wasn't that terrible. On the other hand Alyson Michalka was bad all the way through. Chris Gallinger, who played the love interest of Amanda was playing a french guy, but had an awful accent. One good thing about this movie was the completely adorable Michael Trevino, who played Alyson's love interest. Just something to keep in mind, if this movie had been aired before "High School Musical" it probably would not have seemed as bad. But it was no comparison.  Overall I give it a 2.
9189	0	0	2.80314612389	This movie is a disgrace to the Major League Franchise.	This movie is a disgrace to the Major League Franchise. I live in Minnesota and even I can't believe they dumped Cleveland. (Yes I realize at the time the real Indians were pretty good, and the Twins had taken over their spot at the bottom of the American League, but still be consistent.) Anyway I loved the first Major League, liked the second, and always looked forward to the third, when the Indians would finally go all the way to the series. You can't tell me this wasn't the plan after the second film was completed. What Happened? Anyways if your a true fan of the original Major League do yourself a favor and don't watch this junk.
3632	0	0	6.9217748642	The prerequisite for making such a film is a complete ignorance of Nietzche's work and personality, psychoanalytical techniques and Vienna's history.	The prerequisite for making such a film is a complete ignorance of Nietzche's work and personality, psychoanalytical techniques and Vienna's history. Take a well-know genius you have not read, describe him as demented, include crazy physicians to cure him, a couple of somewhat good looking women, have his role played by an actor with an enormous mustache, have every character speak with the strongest accent, show ridiculous dreams, include another prestigious figure who has nothing to do with the first one (Freud), mention a few words used in the genius' works, overdo everything you can, particularly music, and you are done. Audience, please stay away.
3605	0	2	3.9540169239	Do you like stand up?	Do you like stand up? Then stay away from this...  During the early rounds, there are in fact good comics, but unless they got some cute qualities, they got a snowballs chance. Any controversial material and you are OUT! ...and I think I hurt as much as the discarded comedians, when I see who the crooked judges are letting in.  1 out of my top 4 made it further than the preliminaries. Half+ of the finalists have given me 0 laughs. Several of them have lifted their material elsewhere, something the judges doesn't seem to have problems with.  It is more entertaining than a lot of what else is on TV, but incredibly hard to watch without contemplating what it could have been.  If the producers changed the name of the contest to "Last Clown Standing", all my criticism would loose validity. Maybe an idea?
16280	1	2	7.82326197624	James Stewart stars in a classic western tale of revenge which ties in with the fate of the films other star the Winchester Rifle.	James Stewart stars in a classic western tale of revenge which ties in with the fate of the films other star the Winchester Rifle. Stewart is it goes without saying excellent adding some cold hard obsession to his usual laid back cowboy. The story follows the fate of a Winchester rifle and its owners after being won in a competition by our hero and stolen by the man he is hunting.  We meet a selection of gamblers, gun fighters, Indian traders and bank robers as we follow the rifles path through Indian battles, bank heists etc. The supporting cast are all solid with Dan Durya standing out as Waco Johnny Dean the live-wire gunfighter with an itchy trigger finger. Also as a trivia note a very early appearance from Rock Hudson as an Indian chief.  The end showdown is a classic a tense rifle battle fought at long range in and around a rocky outcrop. Throw in some good old western action, fist fights, shootouts and horseback chases it makes for a rollicking western adventure. 8/10
21340	0	0	5.07454609871	If you are looking for eye candy, you may enjoy Sky Captain.	If you are looking for eye candy, you may enjoy Sky Captain. Sky Captain is just a video game injected with live performers. The visials are nice and interesting to look at during the entire movie. Now, saying that, the visuals are the ONLY thing good in Sky Captain.  After ten minutes, I knew I was watching one of the worse movies of all time. I was hoping this movie would get better, but it never achieved any degree of interest. After thirty minutes, the urge to walk out kept growing and growing. Now, I own over 2000 movies and have seen probably five times that number. Yet, this is only the second movie I felt like walking out of my entire life.  Acting---there is none. The three main performers are pitiful. Jude Law (also in the other movie I wanted to walk out on) is just awful in the title role. I would rather sit through Ben Affleck in Gigli than watch Law again.  Paltrow tries SO hard to be campy, that it backfires in her face. The last article I had read said that Paltrow is thinking of staying home and being a mother rather than acting. After this performance, I would applaud that decision.  Story---Soap operas are better written. The story behind Sky Captain starts out bad and gets continually worse as it progresses.  Directing---none. Everything was put into the special effects that story, acting and directing suffer greatly. Even "the Phantom Menace" had better acting and that is NOT saying a great deal.  I would have to give this movie a "0" out of "10". Avoid paying theatre prices and wait until video release.
8676	1	1	5.89737987518	I think that this film was one of Kurt Russels good movies.	I think that this film was one of Kurt Russels good movies. Kurt russel is my favorite actor so I think that he is a good actor in any role he plays. But this movie had a lot of action in it and I know that it should have more then a 5.6 out of 10 on the meter but many people did not like this movie. Oh well I thought it was good so I think that every one should see this movie. If you see this movie and like it I think that you should see Back Draft also with Kurt Russel. I give Soldier *** 1/2 out of *****
3449	0	2	11.8565769196	From the first time I saw the box cover of the movie and the stretched out photography I thought this guy, this friend of the 'Scwarz' must be like 6 foot or 6ft 2in.	From the first time I saw the box cover of the movie and the stretched out photography I thought this guy, this friend of the 'Scwarz' must be like 6 foot or 6ft 2in.   Not 5 feet tall. Not that, it's his fault.   At any rating, I turned on the movie one cool night in Tucson, out on the second story-deck with a good cigar and let it roll. At that time my wife was having an affair and things were going down hill for me, so I needed a good diversion. But, as bad as the movie was...I totally enjoyed it, with a bottle of Merlot too, I might admit.   Truly, I have watched this movie many times. It always makes me feel good!! It's not that it 'tries too hard' to be cool or that 'It's so close' to hitting the mark for an action film....It's frantic. And then truly clueless. Then frantic again. It's the best of the best when it comes to a slow speed chase scene. Wow!! I never felt safer in my life. Warm and happy too. I was thankful that they conserved on the gasoline during the chase, due to less production in the summer months...anywho   The direction was 'uninspired' the action and fight sequences needed to be choreographed, or re-choreographed and tightened up, the sound was off the delivery didn't hit you, it just kept on going, the other way. The 'locals' of that village that they were in, the town rather, were 'Off cue' they also did not seem to follow what was happening very well, the would look and even 'stare' into the camera lens. Like a deer in the head lights kind of thing only some of them with a smile, a smiling deer.   I feel bad because 'Columbu' I just bet has a good heart and a caring spirit for people in America as well as for his own countrymen.   However "Baretta's Island" is very lethargic and unbelievable. Even still I like it a lot. My now x-wife hates it, but I love it!   The funny thing is, I am pretty discriminating when it comes to movies I like or even 'love'. All in all, I like Franco. So there it is.   As a movie adding addendum to this if you like killing a few hours with truly fun to watch, straight to video-B movies or 'bad' movies for your little library collection then, if you can find it, check out 'The Big Sweat' (1991) with Robert Z' Dar..you know the big guy from 'TANGO & CASH'. 'The Big Sweat', a bomb of a cop story with no real plot discovery and acting that is so lame, it might as well be 'on crutches' and at the end of 'The Big Sweat' I think they ran out of money, because they had a picture of the cast and just set it on fire and let it burn during the credits. -Good fun.   But all in all, not as good as Baretta's Island', I gave it a '1' and an overall rating of 'awful' for awful-good B' movie. I'm waiting for the sequel, maybe like 'Baretta's revenge on Montazuma' (Franco takes a Mexican vacation and gets sick on the water then, declares war on the water co.) or 'Baretta's powder war' where as he would stake out a large drug lord in his country and chemically gene-splice and create a hybrid super bug (insect) that would be bred and dropped into the cocaine fields and eat the coke and upon passing it through the bug, it forms a chemical reaction that turns the coke to pure powdered sugar. Then another sequel he would have to get the young people rescued from excessive sugar addiction and so on. He could get a major tooth paste company to endorse and partially fund the project with careful product placement in the feature. Right?(*)
14665	1	1	3.73929595947	This show was absolutely great, and I always look forward to watching it.All the characters were funny and awesome in their own way, each and every episode provided non-stop laughter, and it was completely entertaining and different from a lot of other shows.Everybody was just absolutely insane and breathtakingly funny, that you couldn't help but love this show.There were a few dead weight episodes, but That '70s Show always managed to create some kind of likable atmosphere, to where it just really didn't matter.This was one of the best shows to ever be aired, and I will watch this show anytime I can, for it never gets old, never gets unfunny, and never gets uninteresting.	This show was absolutely great, and I always look forward to watching it.All the characters were funny and awesome in their own way, each and every episode provided non-stop laughter, and it was completely entertaining and different from a lot of other shows.Everybody was just absolutely insane and breathtakingly funny, that you couldn't help but love this show.There were a few dead weight episodes, but That '70s Show always managed to create some kind of likable atmosphere, to where it just really didn't matter.This was one of the best shows to ever be aired, and I will watch this show anytime I can, for it never gets old, never gets unfunny, and never gets uninteresting.
20217	0	1	9.8296790123	Every once in a while, a group of friends, with a minimal budget but bags of enthusiasm and talent, will create a low budget masterpiece that takes the world of horror by storm.	Every once in a while, a group of friends, with a minimal budget but bags of enthusiasm and talent, will create a low budget masterpiece that takes the world of horror by storm. Raimi and co. did it with The Evil Dead, Jackson and pals succeeded with Bad Taste; and Myrick and Sanchez made a mint with The Blair Witch Project.  Director Todd Sheets and his chums, however, are destined to wallow forever in relative obscurity if Zombie Bloodbath is anything to go by. A lesson in how not to make a cheapo horror, this miserable effort (about a plague of flesh-eating zombiesnatch) serves as a reminder that, whilst many people these days have access to a video camera, most shouldn't take that as their cue to try their hand at making a full-length movie.  It's not that Sheets hasn't got an eye for a nicely framed shot (some of his camera angles and movements are actually pretty good), but rather that a) he has a lousy script b) he has a lousy cast, and c) he doesn't realise that he has a lousy script and cast. Which means that the final film is amateurish in the extreme, and unlikely to be watched in its entirety by anyone other than zombie film completists (like me) or members of the cast and crew (like those who have given the film favourable comments).  Zombie Bloodbath is obviously aimed at undiscriminating gore-hounds, and Sheets (who currently has an incredible 34 titles under his belt as a director) certainly goes out of his way to please, with buckets of offal and blood thrown about at every opportunity. But whilst these moments are undeniably yucky, they aren't particularly convincing, and soon get rather tedious.  So, to summarise, this is a really bad film, with almost no redeeming features. Except for two:  Firstly, it features the single greatest mullet in the history of film, as sported by Jerry Angell, who plays Larry (as well as several zombies). The magnificence of his barnet (coupled with a fetching moustache) is reason alone to watch this film.  Secondly, it has 'pathetic stealth zombies': flesh-eating corpses that lie in wait for unfortunate victims to wander by, before leaping from their hiding place to launch a feeble attack, which requires almost no effort to escape from. Best known for lurking behind a door for hours waiting for someone to open it, 'pathetic stealth zombies' also occasionally hide behind low walls, or sit in churches posing as members of the congregation.  Normally a film this bad would get 1/10 for me, but, in celebration of Jerry Angell's flowing locks, I will generously raise my rating to 2/10.
15633	1	1	7.37649989128	Flavia the Heretic is an undeniable work of art and probably my number one recommendation to state that the euro-exploitation cinema is severely underrated and not to be ignored.	Flavia the Heretic is an undeniable work of art and probably my number one recommendation to state that the euro-exploitation cinema is severely underrated and not to be ignored. This is an intelligent and complex film, beautifully realized and  surprise  pretty damn accurate! This is more than just meaningless sleaze or gratuitous violence and it's about time those prudish film committees who categorize Flavia as forbidden trash reckon this as well. Flavia is a beautiful 14th century adolescent, forced to live the life of an obedient nun in a strict convent. She refuses to accept her being inferior just because she's female and she curses her fellow sister for being so tolerant about this. After a fruitless attempt to escape, she befriends another rebellious nun and she even guides a troop of bloodthirsty Muslims into the walls of the convent.  Flavia is a downright mesmerizing film! Almost impossible to believe that director Gianfranco Mingozzi managed to make it appear so realistic and so disturbing. I challenge you to come up with a title that centers on the topic of pioneer-feminism more intensely than Flavia does. Several sequences are quite shocking (on the verge of nightmarish, actually) as the camera zooms in on brutal rapes, torture and mutilation. Yet all this raw footage isn't just used to satisfy perverted gorehounds, mind you. I'm strongly convinced that they're part of the statement 'Flavia' is trying to communicate: Humanity (the Catholic Church in particular) historically proved itself to be a hypocrite and discriminating race and there's no use in denying it any further. Films like "Flavia, the Heretic" have the courage to question and openly condemn our precious ancestors and I truly admire them for it. Flavia is an outstanding and fundamental exploitation film because of its substance, but it's even brought to an higher level by the wondrous cinematography, the glorious costumes & scenery and a breathtaking musical score by Nicola Piovani. Florinda Bolkin is very convincing as the ambitious and headstrong nun but it's María Casares who steals the show as Sister Agatha. She's a man-hating and loud-mouthed nun who likes to urinate in the open field! Amen, sister!
17002	0	1	14.3684868813	Although I am generally a proponent of the well-made film, I do not limit myself to films which escape those boundaries, and more often than not I do enjoy and admire films that successfully "break the rules."	Although I am generally a proponent of the well-made film, I do not limit myself to films which escape those boundaries, and more often than not I do enjoy and admire films that successfully "break the rules." And it is quite true that director Pasolini breaks the rules of established cinema. But it is also my opinion that he does not break them successfully or to any actual point.  Pasolini's work is visually jarring, but this is less a matter of what is actually on the screen than how it is filmed, and the jumpiness of his films seem less a matter of artistic choice than the result of amateur cinematography. This is true of DECAMERON. Pasolini often preferred to use non-actors, and while many directors have done so with remarkable result, under Pasolini's direction his non-actors tend to remain non-actors. This is also true of DECAMERON. Pasolini quite often includes images designed to shock, offend, or otherwise disconcert the audience. Such elements can often be used with startling effect, but in Pasolini's hands such elements seldom seem to actually contribute anything to the film. This is also true of DECAMERON.  I have been given to understand there are many people who like, even admire Pasolini's films. Even so, I have never actually met any of them, and I have never been able to read anything about Pasolini or his works that made the reason for such liking or admiration comprehensible to me. Judging him from his works alone, I am of the opinion that he was essentially an amateurish director who did not "break the rules" so much by choice as by lack of skill--and who was initially applauded by the intelligentsia of his day for " existential boldness," thereby simply confirming him in bad habits as a film maker. I find his work tedious, unimpressive, and pretentious. And this, too, is true of DECAMERON. It is also, sadly, true of virtually every Pasolini film it has been my misfortune to endure.
15481	0	0	10.8429939747	I like the time period, I like the attempt, but watching a movie that looks like I'm looking at it through a coke bottle gives me a headache.	I like the time period, I like the attempt, but watching a movie that looks like I'm looking at it through a coke bottle gives me a headache. If I played computer games that were this blurry and out of focus, I would upgrade my computer. Could be that this was the look the director was after, but not so it hurts the eyes and you want to leave after 10 minutes. If I hadn't taken someone with me to this film, I was out of there. Even though it was a series and not a movie per say, Band of Brothers accomplished this. They made it look like WWII footage, with just a touch of graininess, but it was still a pleasure to watch. Movies need real people, with real sets, and real locations; Use CGI when it is appropriate, not for an entire film.
23036	1	1	3.76832008362	This movie was a fantastic comedy.	This movie was a fantastic comedy. It had a lot of comedians star in it like Akshay Kumar,Rajpal Yadav,Paresh Raval and John Abraham.  Rimi Sen was good at playing Akshay Kumars wife and so were all the air hostesses. Mr Hot as Mac (Akshay Kumar) and Mr cool as Sam (John Abraham) are two fashion photographers who like the same girl Maggie (Neha Dupia). When John Abraham cheats on his work he becomes Akshay Kumars senior and Akshay Kumar gets really jealous because his flat has to be given to John Abraham and Neha Dupia starts liking John more. Akshay Kumar wants to be better than John Abraham so he finds a flat and he is going out with three different girls (Nitu Chandra,Nargis Bagheri,Daisy Boppana).
10514	1	2	5.35694408417	I have a two year old son who suffers from the same condition as Jonny Kennedy.	I have a two year old son who suffers from the same condition as Jonny Kennedy. I never got the chance to meet him but I have never heard anybody say a bad word about him. I hope he knows how much the making of this programme has helped his fellow sufferers by raising awareness of this terrible condition. This man has touched people in a way that a million charity leaflets could not. I believe that this should be compulsory viewing in schools. I also agree with other comments - what have I got to moan about? He took everything that life could throw at him and still managed to retain a sense of humour. God Bless. I couldn't watch the part that showed his dressings being changed. I have enough trouble with my son's.
1280	0	0	9.39516186714	I have rarely been subjected to such outright nonsense in a film that is supposed to be based on a historical figure.	I have rarely been subjected to such outright nonsense in a film that is supposed to be based on a historical figure. A horrible joke of a film, I cringed throughout. Terrible, trite, distorted and riddled with outright lies and half truths.  The famous Hitler biographer Ian Kershaw was to originally be a consultant for this film. However, he found the script to be so historically inaccurate and ridiculous that he refused, and also demanded they stop using his name as a source (it embarrassed him to think people would think he was involved).  One scene shows Hitler beating his dog. There is not one source for this. Hitler loved animals above people. He brought in the strictest animal welfare laws in Europe, banned vivisection and animal experimentation. He was also a vegetarian.  The film turns his gaining of the Iron Cross into a farce, involving bribery. Utter lies. He was awarded it for repeated acts of bravery over a long period of time.  There are no historical documents showing that Hitler ever had a sexual relationship with his niece. Not one.  Apart from these, Hitler is portrayed as a rabid simpleton in this garbage flick.  If he was even half as ignorant, demented and thick as he is in this nonsense film as in real life you would not even know he had ever existed. Never mind become the leader of Germany.  Honestly, this film was utterly terrible.  Go watch Downfall and give this a very wide berth.
6438	0	2	8.85249185562	A bum gives a Secret Serviceman a tip about a Secret Service man in the presidential detail who plans to kill the president.	A bum gives a Secret Serviceman a tip about a Secret Service man in the presidential detail who plans to kill the president. Baloney. How did the bum know? The script then turns to a most detailed examination of how the Secret Service works, but who cares. Most of this just slows down the movie. All the chases that follow are this film's version of the tiresome car chases of many movies. Then, after a lot of impossible athleticism in which our hero outruns and out-guns all his buddies, we have a shootout in the Toronto City Hall. The Canadians are clearly marked with maple leafs, but how did they get into this? Finally, all is worked out. But it still makes no sense.
17100	1	1	8.91324996948	I first watched the Walking Tall movies when I was about 8 years old and I thought both Joe Don Baker and Bo Svenson did a great job, they must have anyway because since watching the movies, I have tried to learn as much about the real Sheriff Buford Pusser as I can.	I first watched the Walking Tall movies when I was about 8 years old and I thought both Joe Don Baker and Bo Svenson did a great job, they must have anyway because since watching the movies, I have tried to learn as much about the real Sheriff Buford Pusser as I can. All 3 parts of the movie gave me chills and Buford Pusser was a true hero, I only wish he were alive today and that there were more people like him. I would love to thank him for getting rid of all the crime and being so brave. I am very sorry that his family had to go through such horror and pain. My heart goes out to them. So from a 30 year old fan of Sheriff Pusser and of the 3-part Walking Tall movies and the actors that portrayed him, please do not be negative about these movies and actors, they were only trying to let us know what a wonderful man the real Buford Pusser was and what a great family he had. And to all the young people who may have not heard much about Buford, I suggest you watch the Walking Tall movies and learn more about him.
